Frame,Player ID,Team,Team Color,Position,Has Ball,Speed (km/h),Distance (m)
10,25,1,[     144.11      227.51      180.38],"[1099.6552734375, 309.83148193359375, 1125.4581298828125, 360.4128112792969]",False,0.00,0.00
10,15,2,[     228.83      229.03      219.14],"[1317.341064453125, 832.8768310546875, 1377.815673828125, 920.8595581054688]",False,13.69,2.12
10,5,2,[     228.83      229.03      219.14],"[353.3537292480469, 736.4864501953125, 397.46612548828125, 841.7178955078125]",False,2.84,0.92
10,11,1,[     144.11      227.51      180.38],"[893.6195068359375, 366.0460510253906, 924.1695556640625, 425.7371520996094]",False,8.38,1.10
10,7,1,[     144.11      227.51      180.38],"[915.0032958984375, 643.141357421875, 981.4528198242188, 730.0680541992188]",False,16.07,2.50
10,8,1,[     144.11      227.51      180.38],"[1338.364501953125, 446.69842529296875, 1382.9345703125, 518.7376098632812]",False,0.00,0.00
10,16,2,[     228.83      229.03      219.14],"[231.3724822998047, 516.5835571289062, 262.949462890625, 597.4288330078125]",False,1.86,0.51
10,4,2,[     228.83      229.03      219.14],"[1247.6793212890625, 432.66448974609375, 1280.260009765625, 504.4991455078125]",False,0.00,0.00
10,9,1,[     144.11      227.51      180.38],"[339.435791015625, 494.6536560058594, 384.4139404296875, 570.81396484375]",False,8.26,0.87
10,10,1,[     144.11      227.51      180.38],"[1605.77490234375, 630.7864379882812, 1648.1143798828125, 720.6298828125]",False,0.00,0.00
10,12,2,[     228.83      229.03      219.14],"[373.47906494140625, 307.9684753417969, 399.9658203125, 366.8087158203125]",False,13.84,0.99
10,23,2,[     228.83      229.03      219.14],"[954.8876953125, 224.4199676513672, 976.081787109375, 275.61383056640625]",False,0.00,0.00
10,1,1,[     144.11      227.51      180.38],"[1288.6396484375, 398.8775939941406, 1323.2147216796875, 467.6461486816406]",False,0.00,0.00
10,17,2,[     228.83      229.03      219.14],"[1177.723876953125, 710.6464233398438, 1232.467529296875, 813.1821899414062]",False,0.00,0.00
10,19,2,[     228.83      229.03      219.14],"[779.5098266601562, 420.97314453125, 807.0787353515625, 495.91217041015625]",False,2.09,0.89
10,14,2,[     228.83      229.03      219.14],"[1190.451904296875, 358.61572265625, 1213.3157958984375, 413.4394226074219]",False,0.00,0.00
11,4,2,[     228.83      229.03      219.14],"[1248.58154296875, 433.37860107421875, 1282.970947265625, 504.574951171875]",False,0.00,0.00
11,13,1,[     144.11      227.51      180.38],"[1011.602783203125, 460.9510192871094, 1040.5133056640625, 530.2589721679688]",False,9.72,0.99
11,2,2,[     228.83      229.03      219.14],"[643.984130859375, 599.7891235351562, 672.1364135742188, 682.405029296875]",False,11.27,1.74
11,25,1,[     144.11      227.51      180.38],"[1101.15234375, 310.5849609375, 1126.8289794921875, 361.2331237792969]",False,0.00,0.00
11,6,1,[     144.11      227.51      180.38],"[541.758544921875, 693.6964111328125, 581.6451416015625, 788.001220703125]",False,12.27,0.88
11,5,2,[     228.83      229.03      219.14],"[352.0301818847656, 738.0234375, 398.3497314453125, 841.8900146484375]",False,2.84,0.92
11,11,1,[     144.11      227.51      180.38],"[894.3504638671875, 366.9258728027344, 927.0692138671875, 427.2549133300781]",False,8.38,1.10
11,15,2,[     228.83      229.03      219.14],"[1311.6644287109375, 834.78369140625, 1357.382568359375, 923.306396484375]",False,13.69,2.12
11,10,1,[     144.11      227.51      180.38],"[1607.7125244140625, 632.5624389648438, 1648.5977783203125, 720.2576293945312]",False,0.00,0.00
11,7,1,[     144.11      227.51      180.38],"[933.191162109375, 645.9126586914062, 991.3956298828125, 735.3834838867188]",False,16.07,2.50
11,16,2,[     228.83      229.03      219.14],"[232.76211547851562, 516.5410766601562, 264.0455017089844, 597.3997192382812]",False,1.86,0.51
11,9,1,[     144.11      227.51      180.38],"[338.8177490234375, 495.7650146484375, 385.455810546875, 571.4879150390625]",False,8.26,0.87
11,8,1,[     144.11      227.51      180.38],"[1342.2786865234375, 448.0954284667969, 1385.1983642578125, 518.7433471679688]",False,0.00,0.00
11,12,2,[     228.83      229.03      219.14],"[373.5237121582031, 308.4225158691406, 400.2528076171875, 367.9574279785156]",False,13.84,0.99
11,23,2,[     228.83      229.03      219.14],"[956.1396484375, 227.86793518066406, 975.9968872070312, 275.3175048828125]",False,0.00,0.00
11,17,2,[     228.83      229.03      219.14],"[1204.6505126953125, 713.8784790039062, 1264.3314208984375, 813.4116821289062]",False,0.00,0.00
11,1,1,[     144.11      227.51      180.38],"[1290.257568359375, 400.6476745605469, 1323.245849609375, 467.9555969238281]",False,0.00,0.00
11,19,2,[     228.83      229.03      219.14],"[779.7208251953125, 421.12225341796875, 806.7323608398438, 495.8624267578125]",False,2.09,0.89
11,14,2,[     228.83      229.03      219.14],"[1192.776123046875, 346.7466735839844, 1218.6348876953125, 413.49273681640625]",False,0.00,0.00
12,13,1,[     144.11      227.51      180.38],"[1012.1035766601562, 460.87445068359375, 1044.1026611328125, 531.97998046875]",False,9.72,0.99
12,25,1,[     144.11      227.51      180.38],"[1103.0523681640625, 311.21575927734375, 1128.883056640625, 362.7935485839844]",False,0.00,0.00
12,8,1,[     144.11      227.51      180.38],"[1345.5224609375, 448.52764892578125, 1388.128173828125, 520.7640991210938]",False,0.00,0.00
12,6,1,[     144.11      227.51      180.38],"[542.1967163085938, 695.8782348632812, 582.5571899414062, 790.9887084960938]",False,12.27,0.88
12,2,2,[     228.83      229.03      219.14],"[648.2632446289062, 600.5581665039062, 676.0479125976562, 682.3033447265625]",False,11.27,1.74
12,9,1,[     144.11      227.51      180.38],"[339.9129943847656, 496.357177734375, 388.1770935058594, 574.3553466796875]",False,8.26,0.87
12,11,1,[     144.11      227.51      180.38],"[896.81640625, 367.07794189453125, 928.0778198242188, 426.8557434082031]",False,8.38,1.10
12,10,1,[     144.11      227.51      180.38],"[1611.095703125, 632.9871826171875, 1650.0140380859375, 723.5958251953125]",False,0.00,0.00
12,7,1,[     144.11      227.51      180.38],"[938.4115600585938, 649.456298828125, 995.6902465820312, 736.7421264648438]",False,16.07,2.50
12,5,2,[     228.83      229.03      219.14],"[350.3647155761719, 739.6084594726562, 396.1976013183594, 842.7283325195312]",False,2.84,0.92
12,16,2,[     228.83      229.03      219.14],"[233.62472534179688, 516.853271484375, 264.8221435546875, 597.5337524414062]",False,1.86,0.51
12,14,2,[     228.83      229.03      219.14],"[1199.72314453125, 358.5372619628906, 1218.601318359375, 414.4071350097656]",False,0.00,0.00
12,4,2,[     228.83      229.03      219.14],"[1248.7144775390625, 434.2969665527344, 1286.5245361328125, 506.7084045410156]",False,0.00,0.00
12,12,2,[     228.83      229.03      219.14],"[373.3832092285156, 308.7402648925781, 400.5009460449219, 369.2339172363281]",False,13.84,0.99
12,23,2,[     228.83      229.03      219.14],"[956.0564575195312, 229.0331268310547, 976.6629638671875, 275.7997131347656]",False,0.00,0.00
12,1,1,[     144.11      227.51      180.38],"[1292.9993896484375, 399.55499267578125, 1325.04541015625, 468.11004638671875]",False,0.00,0.00
12,15,2,[     228.83      229.03      219.14],"[1298.1163330078125, 835.1383666992188, 1354.7640380859375, 923.28076171875]",False,13.69,2.12
12,19,2,[     228.83      229.03      219.14],"[779.3875122070312, 421.9096984863281, 807.3585205078125, 495.4399108886719]",False,2.09,0.89
12,17,2,[     228.83      229.03      219.14],"[1210.7762451171875, 714.334228515625, 1265.47314453125, 810.6808471679688]",False,0.00,0.00
12,20,1,[     144.11      227.51      180.38],"[1196.3045654296875, 733.8853149414062, 1257.389892578125, 814.6860961914062]",False,0.00,0.00
13,13,1,[     144.11      227.51      180.38],"[1014.3228149414062, 461.16241455078125, 1046.6024169921875, 532.7496948242188]",False,9.72,0.99
13,9,1,[     144.11      227.51      180.38],"[341.3778991699219, 497.9512939453125, 389.1916809082031, 572.2672119140625]",False,8.26,0.87
13,25,1,[     144.11      227.51      180.38],"[1106.3023681640625, 312.9129943847656, 1130.2342529296875, 362.75518798828125]",False,0.00,0.00
13,4,2,[     228.83      229.03      219.14],"[1250.639404296875, 434.80828857421875, 1289.82470703125, 506.52191162109375]",False,0.00,0.00
13,11,1,[     144.11      227.51      180.38],"[900.3851318359375, 365.9321594238281, 929.4635620117188, 427.020263671875]",False,8.38,1.10
13,7,1,[     144.11      227.51      180.38],"[953.3406372070312, 652.808349609375, 1003.2965698242188, 736.05322265625]",False,16.07,2.50
13,6,1,[     144.11      227.51      180.38],"[541.2157592773438, 697.6073608398438, 582.4945678710938, 795.5841674804688]",False,12.27,0.88
13,2,2,[     228.83      229.03      219.14],"[650.2776489257812, 600.3173828125, 683.5343627929688, 686.2528076171875]",False,11.27,1.74
13,8,1,[     144.11      227.51      180.38],"[1351.35498046875, 449.0455627441406, 1390.92626953125, 521.9725952148438]",False,0.00,0.00
13,10,1,[     144.11      227.51      180.38],"[1612.50732421875, 635.5867309570312, 1654.483154296875, 730.6953735351562]",False,0.00,0.00
13,16,2,[     228.83      229.03      219.14],"[234.3903350830078, 517.0025634765625, 266.78570556640625, 597.4100341796875]",False,1.86,0.51
13,14,2,[     228.83      229.03      219.14],"[1200.38671875, 357.1354064941406, 1222.3741455078125, 413.4786071777344]",False,0.00,0.00
13,12,2,[     228.83      229.03      219.14],"[373.3653564453125, 309.8630676269531, 400.34283447265625, 370.3292541503906]",False,13.84,0.99
13,23,2,[     228.83      229.03      219.14],"[957.95068359375, 226.63238525390625, 977.926025390625, 275.8293762207031]",False,0.00,0.00
13,17,2,[     228.83      229.03      219.14],"[1205.5848388671875, 718.4159545898438, 1270.426513671875, 814.7887573242188]",False,0.00,0.00
13,5,2,[     228.83      229.03      219.14],"[348.0147705078125, 740.1385498046875, 394.9488830566406, 842.8528442382812]",False,2.84,0.92
13,15,2,[     228.83      229.03      219.14],"[1279.0616455078125, 831.7567749023438, 1355.4283447265625, 921.9069213867188]",False,13.69,2.12
13,1,1,[     144.11      227.51      180.38],"[1296.9169921875, 398.6734313964844, 1324.8585205078125, 467.2491760253906]",False,0.00,0.00
13,19,2,[     228.83      229.03      219.14],"[779.8509521484375, 422.4136962890625, 809.0555419921875, 495.29241943359375]",False,2.09,0.89
14,7,1,[     144.11      227.51      180.38],"[960.0580444335938, 653.0376586914062, 1011.6849975585938, 737.0731201171875]",False,16.07,2.50
14,2,2,[     228.83      229.03      219.14],"[651.2389526367188, 600.5618286132812, 691.4652099609375, 687.0330200195312]",False,11.27,1.74
14,9,1,[     144.11      227.51      180.38],"[344.15716552734375, 499.64093017578125, 388.0359191894531, 572.3358764648438]",False,8.26,0.87
14,13,1,[     144.11      227.51      180.38],"[1017.4833984375, 464.2088928222656, 1049.9539794921875, 534.2285766601562]",False,9.72,0.99
14,11,1,[     144.11      227.51      180.38],"[902.501953125, 366.09686279296875, 931.670654296875, 426.9521484375]",False,8.38,1.10
14,4,2,[     228.83      229.03      219.14],"[1253.84912109375, 435.1355895996094, 1289.6861572265625, 506.78448486328125]",False,0.00,0.00
14,6,1,[     144.11      227.51      180.38],"[539.3707275390625, 701.7819213867188, 583.8995971679688, 799.390869140625]",False,12.27,0.88
14,10,1,[     144.11      227.51      180.38],"[1613.6253662109375, 638.8244018554688, 1657.9317626953125, 734.9683837890625]",False,0.00,0.00
14,25,1,[     144.11      227.51      180.38],"[1107.7691650390625, 314.4757080078125, 1130.863525390625, 363.0784606933594]",False,0.00,0.00
14,14,2,[     228.83      229.03      219.14],"[1200.4229736328125, 355.6298522949219, 1225.494384765625, 414.7391357421875]",False,0.00,0.00
14,16,2,[     228.83      229.03      219.14],"[235.22080993652344, 518.2247314453125, 267.107421875, 597.259033203125]",False,1.86,0.51
14,20,1,[     144.11      227.51      180.38],"[1205.572265625, 719.8388671875, 1270.38720703125, 817.125732421875]",False,0.00,0.00
14,15,2,[     228.83      229.03      219.14],"[1265.4964599609375, 831.4786376953125, 1350.435791015625, 918.8543701171875]",False,13.69,2.12
14,12,2,[     228.83      229.03      219.14],"[372.8777160644531, 310.1704406738281, 400.0101013183594, 370.7754211425781]",False,13.84,0.99
14,8,1,[     144.11      227.51      180.38],"[1362.6090087890625, 451.310791015625, 1393.327880859375, 521.6434326171875]",False,0.00,0.00
14,5,2,[     228.83      229.03      219.14],"[345.9855651855469, 739.5447387695312, 390.6381530761719, 842.3522338867188]",False,2.84,0.92
14,23,2,[     228.83      229.03      219.14],"[958.7448120117188, 224.6798095703125, 979.1149291992188, 276.36602783203125]",False,0.00,0.00
14,1,1,[     144.11      227.51      180.38],"[1300.3587646484375, 398.1275939941406, 1326.370361328125, 468.6947021484375]",False,0.00,0.00
14,19,2,[     228.83      229.03      219.14],"[780.51220703125, 423.13458251953125, 809.8469848632812, 493.65948486328125]",False,2.09,0.89
14,17,2,[     228.83      229.03      219.14],"[1210.01953125, 743.935546875, 1274.2529296875, 823.0616455078125]",False,0.00,0.00
15,2,2,[     228.83      229.03      219.14],"[654.0667724609375, 601.6629638671875, 699.7781982421875, 688.5924682617188]",False,12.58,2.47
15,7,1,[     144.11      227.51      180.38],"[969.3521118164062, 651.869384765625, 1012.6155395507812, 738.1109619140625]",False,19.83,3.65
15,9,1,[     144.11      227.51      180.38],"[346.7782287597656, 500.5037841796875, 387.1452941894531, 575.7492065429688]",False,3.31,1.07
15,20,1,[     144.11      227.51      180.38],"[1217.6219482421875, 720.9832763671875, 1280.373046875, 819.6075439453125]",False,22.42,1.62
15,13,1,[     144.11      227.51      180.38],"[1020.2515869140625, 465.7845153808594, 1052.546630859375, 534.032470703125]",False,8.92,1.51
15,4,2,[     228.83      229.03      219.14],"[1257.1142578125, 435.6185302734375, 1292.138427734375, 507.6192626953125]",False,0.00,0.00
15,11,1,[     144.11      227.51      180.38],"[905.4651489257812, 366.0804748535156, 931.9414672851562, 428.1448059082031]",False,6.23,1.46
15,6,1,[     144.11      227.51      180.38],"[539.0051879882812, 704.8019409179688, 587.7767944335938, 800.1347045898438]",False,3.62,1.09
15,5,2,[     228.83      229.03      219.14],"[344.4342041015625, 738.1056518554688, 387.0362548828125, 842.6804809570312]",False,4.54,1.18
15,8,1,[     144.11      227.51      180.38],"[1368.0726318359375, 451.33843994140625, 1396.980224609375, 522.3052368164062]",False,0.00,0.00
15,25,1,[     144.11      227.51      180.38],"[1108.3597412109375, 314.8656311035156, 1133.845458984375, 362.60260009765625]",False,0.00,0.00
15,14,2,[     228.83      229.03      219.14],"[1200.910400390625, 356.16888427734375, 1230.1318359375, 414.4664611816406]",False,0.00,0.00
15,10,1,[     144.11      227.51      180.38],"[1616.0914306640625, 640.402587890625, 1660.494140625, 734.5629272460938]",False,0.00,0.00
15,15,2,[     228.83      229.03      219.14],"[1252.4990234375, 829.6766967773438, 1342.805908203125, 919.2705688476562]",False,16.48,3.07
15,16,2,[     228.83      229.03      219.14],"[235.90435791015625, 519.2282104492188, 268.9467468261719, 597.7685546875]",False,7.69,0.95
15,19,2,[     228.83      229.03      219.14],"[780.73046875, 423.3840637207031, 810.4127807617188, 496.6855773925781]",False,4.17,1.13
15,12,2,[     228.83      229.03      219.14],"[372.7044982910156, 310.47210693359375, 400.1184997558594, 371.9086608886719]",False,5.47,1.31
15,23,2,[     228.83      229.03      219.14],"[959.4402465820312, 224.66697692871094, 979.3460083007812, 276.5200500488281]",False,0.00,0.00
15,1,1,[     144.11      227.51      180.38],"[1300.3428955078125, 395.59307861328125, 1328.4202880859375, 466.3141784667969]",False,0.00,0.00
16,2,2,[     228.83      229.03      219.14],"[654.820556640625, 604.7897338867188, 706.0355224609375, 691.9889526367188]",False,12.58,2.47
16,7,1,[     144.11      227.51      180.38],"[973.8975219726562, 652.8087768554688, 1015.0720825195312, 739.2660522460938]",False,19.83,3.65
